1.503960366000000000e+09,3.055054276909409117e-01,2.536567948569120601e-01,2.536567948569120601e-01,0.000000000000000000e+00,1.172445220629761975e-01,7.098765534631724938e-02,3.253397359849609094e-01,0.000000000000000000e+00,1.571428571428571674e-01,1.818181818181818094e-02,2.847222222222222099e-01,5.583333333333333481e-01,3.712244897959183776e-01
1.503960366000000000e+09,4.888808684305505636e-01,4.120585054256379332e-01,4.120585054256379332e-01,0.000000000000000000e+00,3.156934329719217613e-01,1.126543235877009858e-01,3.125499611601526007e-01,0.000000000000000000e+00,4.238095238095238582e-01,2.575757575757575690e-02,3.805555555555555913e-01,4.083333333333333259e-01,4.395918367346938749e-01
1.503960366000000000e+09,3.535911602209945159e-01,3.043167864450979088e-01,3.043167864450979088e-01,0.000000000000000000e+00,2.125912331201049998e-01,2.469135733462887033e-02,2.965627473853372220e-01,0.000000000000000000e+00,2.666666666666667185e-01,7.575757575757575968e-03,3.722222222222222321e-01,4.201388888888888951e-01,3.967346938775510590e-01
1.503960366000000000e+09,3.673339071045836901e-01,3.185872310473780722e-01,3.185872310473780722e-01,0.000000000000000000e+00,1.455291991495284709e-01,1.219135831283102711e-01,3.956834306948690538e-01,0.000000000000000000e+00,1.857142857142857206e-01,3.030303030303030387e-02,3.111111111111111160e-01,7.500000000000000000e-01,3.942857142857142949e-01
1.503960366000000000e+09,3.342957883339348624e-01,2.800570714489052926e-01,2.800570714489052926e-01,0.000000000000000000e+00,9.854014954912354574e-02,1.682098811399986293e-01,3.685051997796806034e-01,0.000000000000000000e+00,1.333333333333333592e-01,4.242424242424242681e-02,3.375000000000000222e-01,5.298611111111111160e-01,3.848979591836734770e-01
1.503960366000000000e+09,3.045614814403509452e-01,2.554405876423294086e-01,2.554405876423294086e-01,0.000000000000000000e+00,1.076642283935612121e-01,7.870370192851222635e-02,3.429256501300639859e-01,0.000000000000000000e+00,1.428571428571428770e-01,1.969696969696969543e-02,3.097222222222222321e-01,8.152777777777777679e-01,3.714285714285714413e-01
1.503960366000000000e+09,3.402648602126655542e-01,2.804138402236124872e-01,2.804138402236124872e-01,0.000000000000000000e+00,1.044708008048510911e-01,7.561728527094287167e-02,4.028776873971328110e-01,0.000000000000000000e+00,1.571428571428571674e-01,1.818181818181818094e-02,3.319444444444444309e-01,5.694444444444444198e-01,3.855102040816326681e-01
1.503960366000000000e+09,3.404314389627696724e-01,2.807705919808388129e-01,2.807705919808388129e-01,0.000000000000000000e+00,1.514598504052560302e-01,1.280864167520909536e-01,2.909672292627927814e-01,0.000000000000000000e+00,2.238095238095238193e-01,3.181818181818181490e-02,2.777777777777777901e-01,6.013888888888888618e-01,3.812244897959183865e-01
1.503960366000000000e+09,3.122796301951747955e-01,2.586514385447706843e-01,2.586514385447706843e-01,0.000000000000000000e+00,1.368613133691193029e-01,6.944444238790295487e-02,2.989608266378105950e-01,0.000000000000000000e+00,1.904761904761904934e-01,1.666666666666666644e-02,3.388888888888889062e-01,4.416666666666667074e-01,3.761224489795918502e-01
1.503960366000000000e+09,2.780754601737971954e-01,2.272565012474379587e-01,2.272565012474379587e-01,0.000000000000000000e+00,4.151459957476423546e-02,1.975308591399939362e-01,3.341326739527965550e-01,0.000000000000000000e+00,7.142857142857143848e-02,4.545454545454545581e-02,4.361111111111111160e-01,4.548611111111111049e-01,3.775510204081632959e-01
1.503960366000000000e+09,4.041478108775923839e-01,3.496253996056796765e-01,3.496253996056796765e-01,0.000000000000000000e+00,1.546532888972507735e-01,1.080246891877667259e-01,4.548361272891839335e-01,0.000000000000000000e+00,2.047619047619047838e-01,2.727272727272727140e-02,3.958333333333333703e-01,5.256944444444444642e-01,4.142857142857143127e-01
1.503960366000000000e+09,4.121158277575724393e-01,3.471280522176910521e-01,3.471280522176910521e-01,0.000000000000000000e+00,1.341240897021018785e-01,1.172839487283760113e-01,4.828137370865580036e-01,0.000000000000000000e+00,1.714285714285714302e-01,2.727272727272727140e-02,4.736111111111111494e-01,5.111111111111111827e-01,4.251020408163265207e-01
1.503960366000000000e+09,3.324356589577723287e-01,2.736353866615034991e-01,2.736353866615034991e-01,0.000000000000000000e+00,9.306569135742448484e-02,7.407407215820759061e-02,4.116706634944642396e-01,0.000000000000000000e+00,1.285714285714285865e-01,1.818181818181818094e-02,3.166666666666666519e-01,8.145833333333333259e-01,3.797959183673469408e-01
1.503960366000000000e+09,2.831283489269552089e-01,2.297538315822696964e-01,2.297538315822696964e-01,0.000000000000000000e+00,5.474452753742872768e-02,1.219135831283102711e-01,3.557154058501564853e-01,0.000000000000000000e+00,8.095238095238095621e-02,3.030303030303030387e-02,2.708333333333333703e-01,8.388888888888889062e-01,3.581632653061224691e-01
1.503960366000000000e+09,3.476220883422638241e-01,2.832679223156704951e-01,2.832679223156704951e-01,0.000000000000000000e+00,1.510036464835633196e-01,1.388888847758059097e-01,2.989608266378105950e-01,0.000000000000000000e+00,2.190476190476190743e-01,3.333333333333333287e-02,2.944444444444444531e-01,8.055555555555555802e-01,3.867346938775510501e-01
1.503960366000000000e+09,3.451511702157195050e-01,2.889761035529435085e-01,2.889761035529435085e-01,0.000000000000000000e+00,1.181569299519820010e-01,9.104937843533285335e-02,3.932853705471115457e-01,0.000000000000000000e+00,1.523809523809523947e-01,2.272727272727272790e-02,3.444444444444444420e-01,5.125000000000000666e-01,3.842857142857142860e-01
1.503960366000000000e+09,2.792137482995086240e-01,2.490189028906036883e-01,2.490189028906036883e-01,0.000000000000000000e+00,1.824817511588257279e-01,7.561728527094287167e-02,1.982414047485593356e-01,0.000000000000000000e+00,2.095238095238095566e-01,1.969696969696969543e-02,2.333333333333333370e-01,5.118055555555556246e-01,3.581632653061224691e-01
1.503960366000000000e+09,3.051167439406979875e-01,2.590082073194778789e-01,2.590082073194778789e-01,0.000000000000000000e+00,9.306569135742448484e-02,8.796296162344251213e-02,3.717026386497516710e-01,0.000000000000000000e+00,1.238095238095238138e-01,2.121212121212121340e-02,2.999999999999999889e-01,5.937500000000000000e-01,3.695918367346938682e-01
1.503960366000000000e+09,6.218940003886837958e-03,4.994648504126805375e-03,4.994648504126805375e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.039168605994502184e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.250000000000000069e-02,2.222222222222222307e-02,1.020408163265306214e-02
1.624580081000000000e+09,5.025125628140703765e-02,4.209774952178684665e-02,4.209774952178684665e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.032773574937016936e-02,9.090909140495867513e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.680555555555555691e-01,9.159722222222222987e-01,2.802040816326530903e-01
1.624580081000000000e+09,2.262694688914184196e-02,1.890831102452920562e-02,1.890831102452920562e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.236610401724988373e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.527777777777778179e-02,9.673611111111111160e-01,2.579591836734693722e-01
1.624580081000000000e+09,5.510980315944363078e-02,4.602211667503441905e-02,4.602211667503441905e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.023181412843187643e-01,9.090909140495867513e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.555555555555555580e-01,9.222222222222222765e-01,2.755102040816326814e-01
1.624580081000000000e+09,5.288875315805547511e-02,4.423831536303862721e-02,4.423831536303862721e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.912070241424768280e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.319444444444444475e-01,9.340277777777777901e-01,2.738775510204081720e-01
1.624580081000000000e+09,4.308837002693023666e-02,3.603282073706262634e-02,3.603282073706262634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.993604968942515099e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.166666666666667407e-02,9.541666666666667185e-01,2.653061224489796088e-01
1.624580081000000000e+09,4.650323440406452236e-02,3.888690711024793412e-02,3.888690711024793412e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.713029679936304395e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166666666666666685e-01,9.416666666666666519e-01,2.679591836734693810e-01
1.624580081000000000e+09,1.251006413281879059e-01,1.045308596228723408e-01,1.045308596228723408e-01,0.000000000000000000e+00,2.326642281654590222e-02,4.166666824138373637e-02,1.718625144261888005e-01,9.090909140495867513e-02,3.333333333333333981e-02,6.060606060606060601e-03,2.000000000000000111e-01,8.923611111111111605e-01,3.057142857142857162e-01
1.624580081000000000e+09,2.559204864099502985e-01,2.136995941588961390e-01,2.136995941588961390e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.772181998592977537e-01,9.090909140495867513e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.069444444444444642e-01,8.465277777777777679e-01,3.144897959183673430e-01
1.624580081000000000e+09,4.319942252699963958e-02,3.603282073706262634e-02,3.603282073706262634e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.073540938695891733e-02,9.090909140495867513e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.222222222222222321e-01,9.388888888888888840e-01,2.708163265306122724e-01
1.624580081000000000e+09,8.079069380049418159e-02,6.742775382462021239e-02,6.742775382462021239e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502797730164390222e-01,9.090909140495867513e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.180555555555555580e-01,8.909722222222222765e-01,2.963265306122448983e-01
1.624580081000000000e+09,5.126183403203864453e-01,4.281127258672066671e-01,4.281127258672066671e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.592325962731018674e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.750000000000000000e-01,8.125000000000000000e-01,3.212244897959183887e-01
1.624580081000000000e+09,3.706377189816485729e-02,3.103817280375278584e-02,3.103817280375278584e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.954436362948013262e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.027777777777777873e-01,9.486111111111111827e-01,2.669387755102041182e-01
1.624580081000000000e+09,2.787417751742136268e-02,2.318943846158157823e-02,2.318943846158157823e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.195843037966115657e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.638888888888889506e-02,9.618055555555555802e-01,2.604081632653061362e-01
1.624580081000000000e+09,3.084483189427802280e-02,2.568676458663815554e-02,2.568676458663815554e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.755395809453155154e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.499999999999999722e-02,9.625000000000000222e-01,2.608163265306122636e-01
1.624580081000000000e+09,1.761292651100808127e-01,1.469853651473367051e-01,1.469853651473367051e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.277377961327183620e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.986111111111111271e-01,9.006944444444444642e-01,2.875510204081632715e-01
1.624580081000000000e+09,9.916988256198118468e-02,8.276845794403056567e-02,8.276845794403056567e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.830535507512137117e-01,2.727272651239668888e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.694444444444444531e-01,9.152777777777778567e-01,2.795918367346938993e-01
1.624580081000000000e+09,1.085538188178461483e-01,9.061719228620178368e-02,9.061719228620178368e-02,0.000000000000000000e+00,2.144160571554158679e-02,3.858024679986377797e-02,1.446842453815046781e-01,9.090909140495867513e-02,3.333333333333333981e-02,1.060606060606060670e-02,2.583333333333333592e-01,8.611111111111111605e-01,3.173469387755102344e-01
1.624580081000000000e+09,2.776312501735195282e-01,2.318943931780702850e-01,2.318943931780702850e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.195843229812634467e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.388888888888889006e-01,8.805555555555555358e-01,2.997959183673469252e-01
1.624580081000000000e+09,1.839862294899914097e-01,1.537638186737696200e-01,1.537638186737696200e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.445243696050676041e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.236111111111111160e-01,4.194444444444444531e-01,1.440816326530612312e-01
1.644430081000000000e+09,1.287098475804436537e-01,1.216553693354057719e-01,1.216553693354057719e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.203703655402663525e-01,2.078337215985806563e-01,2.727272651239668888e-01,0.000000000000000000e+00,2.424242424242424240e-02,8.138888888888888840e-01,5.819444444444444864e-01,6.781632653061224758e-01
1.644430081000000000e+09,5.618423609761514781e-01,5.247948512192599502e-01,5.247948512192599502e-01,0.000000000000000000e+00,1.172445220629761975e-01,9.876543327370065350e-01,4.580335662391910589e-01,9.090909140495867513e-02,1.619047619047619124e-01,2.136363636363636243e-01,4.819444444444444531e-01,6.375000000000000666e-01,8.222448979591836515e-01
1.644430081000000000e+09,3.584774702240484112e-01,3.357117237424306344e-01,3.357117237424306344e-01,0.000000000000000000e+00,2.203467110571288023e-01,1.188271572114816821e-01,3.029576252853514173e-01,2.727272651239668888e-01,2.809523809523809534e-01,2.424242424242424240e-02,3.930555555555555469e-01,7.513888888888888840e-01,7.012244897959184486e-01
1.644430081000000000e+09,7.826424942391516093e-02,7.313592228986356969e-02,7.313592228986356969e-02,0.000000000000000000e+00,1.414233580604986988e-02,2.623456813254934628e-02,1.247002329591484077e-01,9.090909140495867513e-02,1.904761904761904934e-02,6.060606060606060601e-03,1.208333333333333343e-01,9.340277777777777901e-01,4.987755102040816735e-01
1.644430081000000000e+09,2.754379632971487579e-01,2.572243974809036438e-01,2.572243974809036438e-01,0.000000000000000000e+00,1.551094903098193881e-02,2.345678976110730229e-01,4.284572370467494840e-01,0.000000000000000000e+00,2.380952380952381167e-02,5.303030303030303177e-02,3.041666666666666963e-01,8.201388888888889728e-01,6.322448979591837048e-01
1.644430081000000000e+09,2.233821038896138256e-01,2.087049504710374870e-01,2.087049504710374870e-01,0.000000000000000000e+00,5.885036301514465912e-02,3.271604752702522712e-01,1.958433255760220204e-01,0.000000000000000000e+00,8.571428571428571508e-02,6.212121212121211877e-02,1.902777777777777957e-01,8.638888888888889284e-01,5.969387755102041337e-01
1.644430081000000000e+09,3.100030539437519383e-01,2.896896071030722886e-01,2.896896071030722886e-01,0.000000000000000000e+00,9.580291616495286572e-03,3.719135924222917167e-01,4.396482732918383096e-01,0.000000000000000000e+00,1.428571428571428700e-02,8.787878787878787568e-02,3.194444444444444753e-01,7.979166666666667185e-01,6.534693877551021046e-01
1.644430081000000000e+09,2.177184263860740265e-01,2.033535379727956227e-01,2.033535379727956227e-01,0.000000000000000000e+00,2.189780963723427301e-02,3.719135924222917167e-01,2.246202950709298152e-01,0.000000000000000000e+00,3.333333333333333981e-02,6.515151515151515471e-02,2.236111111111111216e-01,8.534722222222222987e-01,5.975510204081633248e-01
1.644430081000000000e+09,3.842416502401510559e-01,3.589011835026202912e-01,3.589011835026202912e-01,0.000000000000000000e+00,5.976277090415046955e-02,5.740740768572816233e-01,4.020783467243789211e-01,0.000000000000000000e+00,8.571428571428571508e-02,1.227272727272727265e-01,2.666666666666666630e-01,7.979166666666667185e-01,6.714285714285714857e-01
1.644430081000000000e+09,3.689719314806074596e-02,3.460577970887163124e-02,3.460577970887163124e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.753797051688783581e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.861111111111111188e-02,1.437500000000000167e-01,9.979591836734694188e-02
1.844505072000000000e+09,1.900941169938088204e-01,1.616125615068432220e-01,1.616125615068432220e-01,0.000000000000000000e+00,2.782846769040705354e-02,5.709876603540332829e-02,2.837729725605289133e-01,0.000000000000000000e+00,4.285714285714285754e-02,1.363636363636363570e-02,3.486111111111111494e-01,8.131944444444444420e-01,4.018367346938775397e-01
1.844505072000000000e+09,1.490046919681279336e-01,1.266500130232643961e-01,1.266500130232643961e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.837729725605289133e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.652777777777778123e-01,8.173611111111110938e-01,3.855102040816326681e-01
1.844505072000000000e+09,7.887503817429690478e-02,6.707099354081540177e-02,6.707099354081540177e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.502797730164390222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.888888888888888840e-01,7.736111111111111382e-01,3.338775510204081698e-01
1.844505072000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.645833333333333481e-01,2.748979591836734904e-01
1.844505072000000000e+09,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.748979591836734904e-01
1.844505072000000000e+09,1.943418751214636862e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.388888888888888942e-03,9.993055555555555580e-01,2.753061224489796177e-01
