266,45,73,10,0,0,0,47,312,1914,644,259,116,811,1560,348,289,245,3449,293,1209,231,208,0
302,477,861,53,77,0,251,78,24,60,121,0,6,0,0,0,0,0,97,0,215,300,1795,121
1474,2213,1227,13,8,0,0,0,0,0,0,166,463,179,70,103,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,490,418,812,2689,378,507,997,1383,665,16,0,8,0,0,0,419,85
8,5,0,0,8,0,0,370,652,598,724,493,1261,744,976,882,618,1123,243,0,0,0,0,0
